categ_feature0,num_feature1,num_feature2,num_feature3,num_feature4,target
value3,3.5,19.4,7.6,2.0,class_1
value9,1.1,20.2,1.1,1209.4,class_3
value8,0.0,30.0,6.7,1.7,class_1
value6,0.6,6.7,0.1,3.2,class_0
value3,0.9,10.6,6.1,3.9,class_0
value6,0.1,29.5,0.6,25.7,class_2
value4,0.6,0.2,7.8,1.5,class_0
value4,0.3,24.2,6.6,1.4,class_1
value6,2.2,37.2,6.7,20.2,class_2
value1,5.1,15.7,1.1,6.2,class_1
value3,1.5,28.9,3.9,4.0,class_1
value7,3.9,71.5,3.0,5.9,class_3
value4,2.8,36.3,1.3,1.2,class_1
value2,0.8,18.3,0.0,15.3,class_1
value7,0.7,18.6,4.8,1.7,class_0
value2,8.7,9.1,7.5,5.4,class_1
value4,0.3,29.3,4.0,3.8,class_1
value4,0.0,20.5,1.1,1.4,class_0
value4,4.1,6.1,4.4,7.3,class_0
value2,4.1,44.9,0.3,1.4,class_2
value8,7.1,21.6,6.8,4.8,class_1
value9,2.4,178.9,4.4,6.7,class_3
value7,2.0,27.7,6.3,4.2,class_1
value8,0.3,42.9,2.8,4.4,class_2
value4,0.6,9.9,3.4,1.3,class_0
value1,0.9,28.8,2.2,1.4,class_1
value7,0.1,24.0,4.7,2.1,class_1
value4,10.4,106.5,6.2,1.1,class_3
value7,9.0,20.1,0.2,7.2,class_1
value2,1.8,18.4,0.4,15.1,class_1
value5,0.5,39.6,0.2,9.4,class_2
value2,6.5,62.1,0.1,2.1,class_2
value4,1.2,14.3,8.5,4.2,class_1
value3,6.3,59.5,5.7,1.5,class_2
value5,1.4,16.9,4.4,7.3,class_1
value5,0.3,30.8,5.8,1.9,class_1
value4,2.8,17.9,4.0,2.1,class_0
value5,2.8,36.8,2.0,1.3,class_1
value7,14.5,13.5,8.7,1.5,class_1
value9,25.9,11.7,0.4,1.7,class_1
value3,0.3,24.3,3.1,8.1,class_1
value6,0.4,15.0,0.3,1.5,class_0
value8,2.5,12.1,6.8,6.2,class_0
value5,0.2,56.0,0.5,62.1,class_3
value6,1.8,34.0,0.1,2.4,class_1
value5,0.1,29.2,0.1,12.6,class_1
value5,3.4,16.4,5.6,2.3,class_1
value9,4.9,20.3,0.9,1.3,class_1
value9,11.5,45.7,1.8,1.9,class_2
value2,7.0,21.6,0.0,2.4,class_1
value3,1.8,14.0,8.9,1.9,class_1
value1,6.4,39.9,5.2,11.6,class_2
value8,7.5,16.4,0.7,1.8,class_1
value4,0.7,48.9,3.0,2.2,class_2
value8,0.5,21.7,0.1,1.5,class_0
value4,2.2,25.7,5.3,1561.4,class_3
value9,2.9,15.7,7.0,48.7,class_2
value4,3.3,22.6,2.6,8.6,class_1
value9,0.0,22.0,3.0,5.4,class_1
value6,3.3,29.5,0.4,1.3,class_1
value4,0.1,13.1,1.4,3.5,class_0
value5,0.0,4.4,7.5,4.0,class_0
value3,1.0,18.9,4.6,3.1,class_1
value4,6.9,1.2,1.3,3.2,class_0
value8,0.0,15.4,0.2,3.5,class_0
value6,0.0,9.5,1.9,3.1,class_0
value1,0.9,2.3,0.4,1.3,class_0
value6,0.0,14.7,8.4,2.0,class_0
value7,7.9,22.9,1.2,110.3,class_3
value8,1.0,20.6,5.7,2.9,class_1
value7,0.6,29.0,3.6,122.2,class_3
value9,4.8,21.2,0.5,1.3,class_1
value2,0.0,51.1,5.6,1.2,class_2
value1,4.2,1.0,9.0,1.3,class_0
value4,0.5,0.1,6.5,2.6,class_0
value4,0.2,7.2,0.7,1.9,class_0
value2,3.5,18.7,0.0,5.4,class_1
value2,15.5,15.6,0.5,4.1,class_1
value6,0.1,36.4,1.0,1.7,class_1
value7,20.2,38.1,0.0,1.4,class_2
value7,7.5,72.8,1.5,2.3,class_3
value3,0.3,23.6,1.0,17.7,class_1
value5,0.9,142.5,1.6,2.0,class_3
value9,18.2,39.5,6.4,1.8,class_2
value6,1.0,19.1,6.6,2.7,class_1
value9,5.2,30.5,2.2,4.6,class_1
value6,5.2,42.0,5.4,1.2,class_2
value1,1.7,16.2,6.3,12.0,class_1
value1,0.2,26.7,5.9,10.8,class_1
value9,0.0,13.4,3.5,11.3,class_1
value8,3.5,16.5,6.2,9.2,class_1
value4,8.0,16.5,0.0,2.5,class_0
value4,1.3,19.7,7.4,7.5,class_1
value7,1.2,22.2,1.5,1.5,class_1
value1,2.7,25.6,4.3,35.4,class_2
value8,0.0,36.6,2.2,4.7,class_1
value5,9.6,2.3,0.6,1.3,class_0
value3,2.9,7.7,2.4,2.3,class_0
value6,7.8,60.2,2.1,39.6,class_3
value6,9.3,52.8,0.8,16.8,class_3
value5,6.0,29.4,5.2,4.9,class_1
value6,0.1,24.6,5.9,32.6,class_2
value4,0.3,12.5,6.0,3.2,class_0
value1,0.3,23.3,5.6,1.6,class_1
value9,13.2,40.0,2.9,1.3,class_2
value6,13.8,47.5,0.8,1.9,class_2
value8,4.3,22.9,0.9,2.4,class_1
value1,4.7,40.1,2.4,234.3,class_3
value3,0.0,33.1,0.7,17252.0,class_3
value5,3.6,24.8,8.4,2.9,class_1
value8,2.3,73.3,0.6,1.6,class_3
value3,4.6,42.7,2.7,5040.9,class_3
value5,8.4,89.5,2.3,1.7,class_3
value3,4.7,18.8,1.4,4.2,class_1
value2,1.5,14.7,0.2,1.9,class_0
value4,0.3,62.3,3.3,20.7,class_3
value6,11.1,44.5,0.0,2.0,class_2
value5,0.7,29.2,1.2,4.8,class_1
value2,7.5,11.4,0.1,4.8,class_0
value9,10.7,70.2,8.7,1.8,class_3
value1,0.0,35.1,3.1,3.0,class_1
value8,8.5,39.0,3.5,2.0,class_2
value8,1.2,39.3,0.6,1.2,class_1
value2,0.0,25.0,5.3,7.5,class_1
value2,0.6,8.5,3.8,2.7,class_0
value6,10.1,20.9,1.6,3.5,class_1
value7,4.5,69.8,8.9,19.8,class_3
value6,8.8,26.0,0.3,6.7,class_1
value5,0.3,11.6,0.1,6.6,class_0
value6,0.4,5.9,3.7,1.2,class_0
value9,1.0,31.2,3.9,1.3,class_1
value6,7.1,27.3,2.3,4.3,class_1
value7,5.5,17.4,0.1,6.3,class_1
value8,0.1,3.2,0.2,3.3,class_0
value5,4.6,61.9,0.0,1.4,class_2
value7,4.4,35.9,3.3,1.5,class_2
value9,0.7,23.7,1.5,2.7,class_1
value3,6.2,29.5,7.1,2.2,class_1
value1,6.1,26.2,0.3,1.7,class_1
value1,8.7,0.9,1.8,2.4,class_0
value8,2.8,12.2,1.2,1.2,class_0
value3,0.1,15.9,1.6,1.5,class_0
value4,1.4,9.2,0.7,201.6,class_3
value5,0.3,4.7,4.6,3.7,class_0
value8,0.2,49.5,1.0,1.5,class_2
value7,11.3,15.0,4.9,1.2,class_1
value8,0.3,29.4,2.4,1.6,class_1
value6,0.0,6.5,6.8,3.3,class_0
value2,1.2,6.4,3.4,2871.6,class_3
value6,0.3,42.6,3.3,31.4,class_3
value6,1.3,28.6,2.0,55.4,class_3
value9,0.5,37.8,6.7,30.5,class_3
value3,0.8,4.7,6.9,2.2,class_0
value5,5.3,21.7,0.3,4.9,class_1
value4,0.5,12.9,7.2,129.8,class_3
value9,0.3,24.3,2.8,13.6,class_1
value4,6.9,14.4,0.7,5.1,class_1
value1,4.3,2.0,7.6,4.3,class_0
value7,8.5,28.8,0.2,1.4,class_1
value7,1.3,15.2,0.5,1.3,class_0
value6,0.2,47.4,2.5,1.8,class_2
value1,5.5,13.7,0.3,2.0,class_0
value5,0.2,42.7,3.4,42.3,class_3
value1,0.4,25.8,8.5,1.8,class_1
value7,10.1,34.0,0.4,7.6,class_2
value4,0.1,31.4,6.1,4.0,class_1
value9,0.6,13.3,0.4,2.9,class_0
value8,0.9,43.4,0.1,1.6,class_2
value9,0.8,42.7,0.2,3.5,class_2
value8,7.0,15.7,2.9,34.7,class_2
value1,12.3,30.3,2.0,96.9,class_3
value6,2.9,10.2,0.1,1.5,class_0
value8,18.1,51.5,2.5,1.9,class_2
value1,0.1,25.8,6.3,14.7,class_2
value5,5.1,13.2,4.4,3.7,class_1
value9,2.4,40.7,7.2,1.2,class_2
value4,8.4,6.4,1.7,2.1,class_0
value1,0.3,21.5,4.5,72.8,class_3
value3,2.8,25.6,1.4,10.4,class_1
value4,4.7,58.4,0.0,1.3,class_2
value8,1.3,3.0,3.7,87.8,class_3
value1,2.7,61.9,0.0,1.5,class_2
value6,0.9,44.5,0.1,3.3,class_2
value2,0.7,11.4,1.0,11.6,class_0
value5,4.9,25.3,2.8,1.8,class_1
value4,0.0,10.1,0.0,1.6,class_0
value7,0.0,40.6,1.7,33.0,class_3
value3,8.5,14.7,1.5,1.6,class_1
value1,0.0,51.2,1.7,1.3,class_2
value5,1.9,15.4,3.9,1.7,class_0
value4,0.1,26.9,1.3,2.4,class_1
value1,10.5,72.0,0.2,5.7,class_3
value2,0.8,32.8,6.1,2.6,class_1
value4,4.2,29.3,3.2,100.3,class_3
value3,0.0,19.9,4.6,230.4,class_3
value8,0.6,30.5,0.0,1.3,class_1
value2,16.1,15.4,2.1,11.8,class_2
value3,0.1,17.7,2.4,3.3,class_0
value3,0.1,24.1,7.1,1.7,class_1
value1,12.4,66.7,0.0,101.0,class_3
value5,3.0,50.3,0.7,2.6,class_2
value1,8.6,20.7,0.0,1.4,class_1
value5,5.1,18.7,2.0,1.9,class_1
value5,4.3,19.7,4.9,6.7,class_1
value1,14.1,78.7,2.8,67.4,class_3
value1,16.2,34.7,0.3,1.1,class_2
value9,10.2,31.9,0.1,2.4,class_2
value8,42.3,39.4,7.8,20.6,class_3
value4,7.4,33.7,3.2,6.8,class_2
value3,5.7,46.5,2.2,1.6,class_2
value8,13.9,26.8,5.5,2.9,class_2
value8,3.0,23.2,0.7,2.9,class_1
value5,4.4,14.9,1.1,3.8,class_0
value4,1.4,16.1,1.3,24.1,class_1
value2,4.6,32.4,7.2,3.0,class_2
value8,1.4,22.7,0.8,1.7,class_0
value6,1.8,31.2,0.3,4398.3,class_3
value5,9.8,61.5,1.7,1.7,class_2
value4,0.0,43.4,0.0,1.3,class_2
value2,5.2,16.0,5.2,1.9,class_1
value7,7.2,9.6,0.0,2.9,class_0
value9,0.0,11.6,0.1,76.4,class_3
value2,27.1,55.2,3.8,2.8,class_3
value4,24.5,29.6,0.0,65.6,class_3
value7,0.9,52.0,0.6,2.4,class_2
value8,1.4,38.2,1.8,2.8,class_1
value7,0.0,48.8,0.6,32.0,class_3
value1,0.1,2.1,5.1,2.0,class_0
value1,4.2,48.6,7.6,1.3,class_2
value3,2.6,27.2,0.0,1.1,class_1
value3,8.4,34.6,6.1,1.1,class_2
value2,14.2,47.2,6.9,13.0,class_3
value7,0.1,53.2,4.0,4.9,class_2
value9,3.4,58.1,7.1,46.1,class_3
value9,1.5,19.2,7.2,4.8,class_1
value7,3.4,28.8,8.5,2.5,class_1
value8,0.0,29.3,7.4,4.0,class_1
value6,0.7,24.4,1.5,69.9,class_3
value7,0.8,0.5,6.8,3.8,class_0
value8,0.3,15.1,2.8,1.6,class_0
value5,7.1,76.6,5.0,10.3,class_3
value5,0.2,14.7,2.2,4.3,class_0
value4,3.3,35.0,3.4,10.6,class_2
value1,13.0,10.3,2.4,36.7,class_2
value4,4.5,9.1,4.7,1.2,class_0
value7,2.0,48.5,1.2,1.3,class_2
value4,22.5,44.2,5.9,3.0,class_2
value5,0.2,41.8,5.1,1.4,class_2
value8,7.9,20.0,5.8,4.7,class_1
value7,3.0,0.8,4.1,2.3,class_0
value4,0.2,35.2,8.0,1.8,class_2
value7,0.0,10.6,4.2,38.6,class_2
value7,0.6,7.9,0.0,2.9,class_0
value2,0.2,3.7,5.3,5.7,class_0
value3,2.4,33.2,0.4,11.3,class_2
value8,1.6,19.3,3.0,2.4,class_1
value5,2.3,11.9,8.1,3.2,class_0
value6,0.0,17.9,3.5,1.6,class_0
value3,5.0,18.4,1.2,3.3,class_1
value8,4.4,40.0,8.7,2.3,class_2
value4,0.6,68.5,1.1,20.2,class_3
value5,1.7,17.7,6.5,1.3,class_1
value4,0.0,85.4,3.3,1.3,class_3
value2,0.4,27.1,6.3,2.0,class_1
value2,0.8,9.3,6.0,3.9,class_0
value1,6.3,13.7,2.3,2.4,class_0
value1,0.6,12.4,7.7,1.5,class_0
value8,1.5,33.2,2.2,2.7,class_1
value5,1.5,7.9,4.9,2.3,class_0
value4,10.0,62.9,0.6,8.2,class_3
value7,0.1,7.8,2.2,1.5,class_0
value7,2.6,17.8,1.2,89.0,class_3
value3,3.0,14.6,1.4,4.0,class_0
value1,0.3,24.1,4.6,1.9,class_1
value6,1.2,38.2,2.1,1.3,class_1
value9,1.7,34.1,5.1,5.0,class_1
value8,6.4,18.4,1.6,1.9,class_1
value1,8.7,28.0,5.7,282.5,class_3
value8,6.0,15.3,1.0,1.4,class_0
value8,7.2,32.8,3.2,1.4,class_1
value7,0.4,25.9,0.5,2.9,class_1
value4,2.3,92.0,3.9,3.3,class_3
value8,0.1,27.7,0.0,2.3,class_1
value3,1.7,7.4,0.1,3.9,class_0
value3,13.0,49.8,5.3,3.3,class_2
value1,18.1,3.9,0.1,4.1,class_0
value8,1.5,19.9,0.2,4.1,class_0
value5,2.3,35.5,5.8,6.9,class_2
value4,1.3,19.2,3.0,2.0,class_0
value9,1.1,37.4,2.6,166.6,class_3
value3,0.0,20.7,0.7,2.1,class_0
value8,1.2,24.9,0.0,1.2,class_0
value5,3.4,30.7,8.4,1.7,class_2
value5,10.5,4.9,0.4,164.2,class_3
value2,0.6,35.9,4.9,1.1,class_1
value9,3.7,20.8,0.8,20.7,class_1
value8,2.4,18.7,1.0,43.8,class_2
value1,0.7,7.4,7.9,22.6,class_1
value1,4.7,22.6,0.1,1.6,class_1
value7,5.7,14.7,5.9,4.6,class_1
value8,1.9,22.8,0.0,2254.4,class_3
value3,2.7,28.5,0.2,9.8,class_1
value6,0.4,26.3,8.5,3.9,class_1
value2,6.9,22.3,0.8,1.6,class_1
value7,7.7,28.5,0.1,2.7,class_1
value6,0.5,27.8,1.4,316.2,class_3
value8,11.0,24.2,0.0,9.3,class_1
value3,2.4,22.8,0.0,1.7,class_1
value4,0.2,37.8,0.5,1.1,class_1
value1,1.5,30.5,2.3,6.0,class_1
value1,9.1,2.4,8.7,281.4,class_3
value2,0.4,11.5,2.4,7.3,class_0
value1,0.9,0.0,8.0,5.8,class_0
value3,2.4,36.8,4.7,1.4,class_2
value4,5.1,42.2,3.0,1.3,class_2
value8,0.0,17.8,3.8,8.9,class_1
value6,1.6,30.5,0.4,1.9,class_1
value6,0.1,38.5,0.1,1.9,class_1
value9,8.2,42.1,0.4,2.0,class_2
value2,3.5,16.3,7.7,1.3,class_1
value8,0.0,16.7,0.5,37.3,class_2
value1,2.1,1.3,6.2,1.6,class_0
value8,0.0,39.8,8.4,2.2,class_2
value2,0.4,63.2,1.5,53.7,class_3
value3,18.9,61.3,0.1,3.5,class_3
value4,0.2,42.9,0.0,1.6,class_1
value3,0.0,39.6,7.4,17.2,class_2
value5,11.0,91.6,0.2,1.6,class_3
value3,0.0,51.7,0.3,2.8,class_2
value7,11.0,31.8,0.1,1.9,class_1
value9,0.0,45.3,8.5,4.2,class_2
value4,4.3,51.8,4.0,5.3,class_2
value9,0.3,5.3,8.3,5.4,class_0
value5,5.8,5.2,4.8,7.4,class_0
value7,13.6,56.7,1.4,1.4,class_2
value5,27.8,52.1,1.3,1.3,class_3
value9,0.4,20.3,1.8,27.3,class_2
value5,0.1,17.6,8.5,4.4,class_1
value1,10.2,56.8,0.6,3.7,class_2
value7,0.1,9.6,3.0,49.9,class_2
value6,0.0,20.3,0.0,4.1,class_0
value7,16.3,16.1,1.9,17.8,class_2
value4,5.6,26.4,2.3,4.9,class_1
value7,10.6,59.2,0.2,2.1,class_2
value5,0.2,36.9,6.8,2.2,class_2
value2,5.7,23.7,5.6,3.3,class_1
value5,13.0,33.4,5.3,4.1,class_2
value6,3.6,19.8,7.6,12.9,class_1
value7,1.0,18.0,0.2,1.6,class_0
value2,18.8,19.6,3.0,1.3,class_1
value7,2.1,28.5,1.6,1.2,class_1
value4,10.0,15.0,8.5,2.9,class_1
value9,9.9,20.6,0.0,16.1,class_2
value7,1.1,45.3,0.0,2.4,class_2
value4,3.0,13.3,2.0,1.9,class_0
value2,3.2,21.6,0.0,2.5,class_1
value5,0.1,39.9,4.3,2.2,class_2
value8,0.0,15.1,3.7,1.5,class_0
value6,5.0,18.5,0.5,2.9,class_1
value5,0.0,54.4,0.0,5.0,class_2
value1,0.6,32.5,3.4,1.9,class_1
value3,4.7,1.1,4.8,1.5,class_0
value2,27.2,10.1,4.6,2.5,class_1
value9,3.2,94.3,3.5,1.2,class_3
value6,0.7,22.1,5.0,3.0,class_1
value9,0.6,7.6,0.3,1.7,class_0
value8,1.3,17.4,3.6,1.5,class_0
value5,0.3,33.5,8.0,2.7,class_2
value4,0.1,18.6,1.8,1.9,class_0
value2,9.7,35.3,4.3,1.3,class_2
value1,6.6,19.4,0.7,1.2,class_1
value3,5.5,6.2,5.7,4.2,class_0
value1,0.8,21.0,0.0,2.0,class_0
value8,1.3,10.1,3.4,3.4,class_0
value9,11.3,21.7,0.1,1.4,class_1
value2,0.2,17.2,3.7,2.3,class_0
value2,0.5,10.6,7.3,1.2,class_0
value4,6.4,37.5,1.2,7.9,class_2
value8,0.5,16.6,2.3,2.5,class_0
value2,1.8,2.0,8.5,2.1,class_0
value4,5.0,20.3,0.5,28.2,class_2
value8,0.3,37.7,0.1,3.2,class_1
value3,2.3,26.3,2.9,7.3,class_1
value5,1.2,9.7,1.8,3.7,class_0
value9,1.1,21.7,7.9,1.3,class_1
value9,1.8,29.1,8.2,1.2,class_1
value1,0.3,0.8,7.0,17.4,class_1
value7,0.6,24.9,1.7,1.5,class_1
value4,28.2,35.6,6.9,1.4,class_2
value3,1.7,13.5,0.8,1.7,class_0
value2,2.6,29.6,6.7,2.8,class_1
value9,16.2,11.2,0.3,3.6,class_1
value2,1.0,11.7,0.0,2.0,class_0
value2,0.0,13.1,3.4,3.1,class_0
value3,0.6,56.8,6.9,2.5,class_2
value8,17.0,15.6,0.4,1.5,class_1
value4,1.0,76.0,5.9,3.4,class_3
value8,31.6,16.2,0.2,1.3,class_2
value3,0.4,8.4,7.5,2.2,class_0
value3,8.6,35.7,6.7,1.5,class_2
value9,1.3,9.0,0.0,2.9,class_0
value3,1.1,12.7,0.6,6.7,class_0
value1,3.2,38.2,2.3,4.1,class_2
value8,0.8,27.8,1.4,4.7,class_1
value9,15.0,11.4,2.3,1.7,class_1
value6,6.6,38.5,0.1,1.4,class_2
value9,0.8,4.3,1.7,1.9,class_0
value8,2.4,13.6,0.3,58385.6,class_3
value4,11.8,27.7,6.7,1.1,class_2
value7,0.6,89.0,0.0,2.1,class_3
value4,1.6,13.4,3.0,3.5,class_0
value3,19.5,3.2,8.8,5.0,class_1
value6,0.3,5.1,2.9,2.4,class_0
value1,7.8,19.0,1.9,1.1,class_1
value9,0.1,13.9,7.2,5.2,class_0
value9,5.7,32.1,8.7,4.7,class_2
value7,0.1,28.1,6.5,1.3,class_1
value3,8.7,18.7,7.1,12.4,class_2
value9,12.9,21.2,2.1,1.7,class_1
value3,1.2,0.3,0.0,2.2,class_0
value7,2.9,47.6,3.6,156.8,class_3
value6,0.6,18.0,1.2,948.6,class_3
value8,1.8,45.3,3.9,7.2,class_2
value9,1.3,30.7,7.4,2.2,class_1
value5,8.1,98.2,6.1,1.2,class_3
value3,2.9,27.0,8.7,15.6,class_2
value3,2.4,44.7,5.7,1.4,class_2
value4,6.3,13.2,2.5,5.2,class_1
value9,1.7,63.5,5.6,1.6,class_2
value6,0.1,29.2,3.1,139.8,class_3
value7,3.8,11.2,0.5,47.9,class_2
value8,0.8,30.6,6.3,2.2,class_1
value7,0.0,48.6,8.3,7.9,class_2
value1,0.6,24.2,1.8,1.7,class_1
value1,0.4,25.8,4.4,9.3,class_1
value8,0.0,58.4,4.1,4851.5,class_3
value3,1.2,0.9,6.3,1893.3,class_3
value2,0.0,66.5,1.9,3.0,class_2
value3,6.4,44.5,6.5,1.6,class_2
value7,7.8,22.6,0.0,1.8,class_1
value7,1.6,29.7,1.5,1.7,class_1
value1,0.7,50.1,8.6,1.2,class_2
value3,0.6,23.2,2.8,2.3,class_1
value6,1.0,75.8,1.5,1.4,class_3
value6,6.0,18.4,5.4,3.6,class_1
value4,0.5,50.2,2.0,2.2,class_2
value4,7.0,18.2,2.7,3245.6,class_3
value7,0.1,0.1,3.5,1.4,class_0
value6,0.3,25.1,5.3,1.5,class_1
value3,0.0,31.7,0.3,9.3,class_1
value3,3.5,23.1,1.9,3.2,class_1
value8,0.0,50.2,2.2,1.3,class_2
value2,3.1,21.2,5.3,1.8,class_1
value6,3.6,20.9,0.2,2.2,class_0
value9,0.0,20.9,5.0,15.3,class_1
value7,5.9,16.7,6.5,219.4,class_3
value2,0.8,6.7,1.8,1.8,class_0
value2,4.5,24.1,3.7,2.8,class_1
value6,3.3,25.4,7.1,1.2,class_1
value4,0.4,35.7,2.8,1.3,class_1
value7,3.6,18.1,8.7,1.2,class_1
value9,0.8,13.4,1.5,1.8,class_0
value9,18.3,19.8,0.7,2.1,class_1
value6,4.6,28.8,7.4,1.1,class_1
value3,15.0,47.6,0.4,2.2,class_2
value8,0.0,16.1,9.0,5.0,class_1
value7,2.7,92.9,0.2,2.6,class_3
value7,0.8,22.8,0.2,9.5,class_1
value5,0.3,11.5,2.4,3.3,class_0
value8,0.9,20.8,3.7,74.4,class_3
value2,0.1,59.5,5.9,58.6,class_3
value5,2.3,12.9,0.1,5.7,class_0
value3,0.2,22.6,4.2,1.4,class_1
value8,4.0,26.9,4.7,243.5,class_3
value6,3.3,2.4,5.7,2851.2,class_3
value7,0.0,25.1,8.8,187.6,class_3
value3,0.0,6.6,7.9,2.8,class_0
value2,6.2,16.1,7.4,10.4,class_1
value4,0.0,15.1,0.1,6.7,class_0
value9,0.6,15.6,1.6,1.7,class_0
value8,0.0,42.3,1.9,163.0,class_3
value3,6.2,31.9,5.5,2.0,class_2
value7,0.3,21.8,5.1,9271.3,class_3
value4,0.5,26.9,3.1,1.4,class_1
value7,1.1,4.5,1.5,2.4,class_0
value5,9.0,18.9,6.1,2.4,class_1
value2,1.2,47.4,8.1,1.6,class_2
value5,26.3,57.7,7.8,3.0,class_3
value9,9.2,30.6,1.2,8.3,class_2
value4,0.1,56.0,0.7,2.2,class_2
value7,5.3,6.4,0.0,1.7,class_0
value2,3.2,43.9,8.4,1.6,class_2
value6,6.5,54.7,2.9,2.8,class_2
value6,0.0,36.7,5.9,6.8,class_2
value5,0.4,12.9,7.3,1.8,class_0
value4,0.7,17.3,2.7,1.9,class_0
value5,3.9,59.9,0.0,30.8,class_3
value9,0.1,38.1,5.2,1.9,class_1
value8,6.0,0.2,7.9,3.4,class_0
value5,1.1,12.1,4.5,1640.5,class_3
value5,0.2,20.0,5.6,1.1,class_1
value2,14.4,25.3,1.7,2.5,class_1
value9,9.0,12.1,1.0,6.1,class_1
value3,2.9,25.2,1.8,2.0,class_1
value5,0.3,27.1,1.3,2.5,class_1
value8,1.1,13.3,8.8,16.9,class_1
value3,3.4,60.8,0.3,1.3,class_2
value1,6.8,41.1,0.3,1.8,class_2
value6,27.2,7.1,1.2,196.4,class_3
value7,0.2,68.9,0.4,1.8,class_2
value6,0.9,14.1,6.7,10.5,class_1
value2,7.6,3.4,0.0,2.3,class_0
value9,0.6,21.7,0.5,3.7,class_1
value8,0.4,29.4,6.0,1.9,class_1
value3,0.1,11.2,2.3,3.3,class_0
value5,0.1,13.5,3.5,1.3,class_0
value2,2.7,26.0,2.6,39.6,class_2
value8,0.4,39.5,1.8,1.1,class_1
value2,0.9,18.6,1.8,1.3,class_0
value1,1.5,27.8,0.9,2.3,class_1
value9,1.5,26.2,0.5,2.3,class_1
value6,0.1,48.4,0.2,3.8,class_2
value8,2.0,27.3,2.8,2.3,class_1
value9,0.0,55.0,5.0,1.8,class_2
value8,11.8,31.1,0.2,444.7,class_3
value5,0.0,12.1,1.6,3.5,class_0
value4,11.3,18.8,0.1,2.2,class_1
value3,0.3,17.3,0.2,1.1,class_0
value4,2.8,17.0,5.5,580.8,class_3
value7,11.7,25.2,2.7,1.4,class_1
value8,2.8,11.3,4.1,2.5,class_0
value7,1.3,17.9,5.9,2.2,class_1
value2,0.3,11.5,4.6,1.5,class_0
value5,3.6,48.4,4.3,17.4,class_2
value2,1.8,71.2,0.9,9.9,class_3
value9,0.5,28.4,0.6,1.8,class_1
value1,9.0,27.2,1.2,14.7,class_2
value4,9.7,22.2,7.3,1.1,class_1
value8,3.4,76.8,0.8,3.3,class_3
value1,0.9,44.5,0.3,4.8,class_2
value9,1.9,16.4,0.0,2.3,class_0
value5,8.7,60.6,0.0,3.2,class_2
value2,1.4,43.4,6.7,1.4,class_2
value2,4.6,63.7,2.1,6045.2,class_3
value9,1.8,6.2,3.3,21.7,class_1
value2,2.0,37.1,5.0,786.8,class_3
value8,8.2,33.0,1.6,8.0,class_2
value1,3.0,8.7,3.7,1.3,class_0
value3,1.2,5.5,2.8,14.6,class_0
value3,15.9,95.1,0.0,2.0,class_3
value1,1.0,9.7,7.7,1.8,class_0
value6,1.8,48.6,3.6,2.1,class_2
value8,8.8,43.2,0.2,1.9,class_2
value5,0.0,26.4,1.7,220.0,class_3
value1,6.8,21.6,4.1,2.5,class_1
value3,0.3,72.8,0.3,1.9,class_2
value9,1.8,22.3,0.3,1.5,class_0
value8,3.9,37.1,0.2,2.0,class_1
value8,2.1,16.8,5.9,9001.1,class_3
value3,0.1,20.7,1.2,1.7,class_0
value8,4.7,49.0,2.2,493.5,class_3
value5,0.8,34.3,6.5,9.7,class_2
value9,1.5,27.4,2.5,4.5,class_1
value4,4.2,12.1,0.6,2.9,class_0
value5,3.7,7.7,6.9,3.8,class_0
value2,6.6,26.1,1.3,1.5,class_1
value4,8.7,14.7,1.6,2.6,class_0
value6,0.2,31.3,7.8,1.3,class_1
value5,3.4,30.6,0.0,19.0,class_2
value6,2.7,30.3,0.2,1.2,class_1
value4,0.1,64.1,1.5,6.1,class_2
value8,1.8,38.3,6.1,17.9,class_2
value4,2.3,12.3,8.3,4.8,class_1
value2,9.2,69.7,7.8,2.9,class_3
value7,1.0,24.8,4.0,22.2,class_2
value1,0.4,30.2,0.0,1.3,class_1
value7,4.4,35.4,2.2,1.4,class_1
value6,4.5,6.9,8.0,4.0,class_0
value2,2.8,0.3,0.5,1.7,class_0
value5,10.6,12.7,2.8,4.9,class_1
value4,16.5,18.3,6.2,2.1,class_1
value5,1.3,14.2,3.3,6.2,class_0
value4,0.2,25.2,2.0,1.5,class_1
value1,4.5,34.3,3.5,19.0,class_2
value2,2.8,51.4,0.4,23.1,class_3
value6,1.5,61.6,0.4,3.4,class_2
value3,0.1,76.7,1.8,16.5,class_3
value3,5.2,51.1,6.6,3927.4,class_3
value5,11.9,1.5,0.1,3.4,class_0
value1,0.0,9.2,0.4,26.1,class_1
value1,3.8,111.4,0.9,2.6,class_3
value4,0.0,33.7,0.0,2.4,class_1
value2,0.4,13.2,1.3,1.1,class_0
value3,0.1,25.7,2.9,9.2,class_1
value4,0.3,43.6,0.9,1.5,class_1
value9,2.6,40.1,0.5,1.1,class_1
value4,0.0,19.3,0.3,6.1,class_0
value1,0.2,6.3,4.6,1.5,class_0
value3,26.5,30.7,3.7,6.6,class_2
value4,1.5,29.8,0.9,4.0,class_1
value6,1.3,18.6,3.9,968175.6,class_3
value9,0.7,20.6,1.9,1.8,class_0
value8,0.5,21.3,4.9,83.3,class_3
value7,1.3,39.2,2.5,1.8,class_1
value9,1.3,1.0,2.2,2.7,class_0
value3,0.0,42.8,0.4,1.2,class_1
